	GSM1017517_H1D3_OS.CEL.gz	GSM1017518_H2D3_OS.CEL.gz	GSM1017519_H3D3_OS.CEL.gz	GSM1017520_H4D3_OS.CEL.gz	GSM1017521_H5D3_OS.CEL.gz	GSM1017522_H6D3_OS.CEL.gz	GSM1017523_H7D3_OS.CEL.gz	GSM1017524_H8D3_OS.CEL.gz	GSM1017525_H9D3_OS.CEL.gz	GSM1017526_H10D3_OS.CEL.gz	GSM1017527_H11D3_OS.CEL.gz	GSM1017528_H1D3_TIO.CEL.gz	GSM1017529_H2D3_TIO.CEL.gz	GSM1017530_H3D3_TIO.CEL.gz	GSM1017531_H4D3_TIO.CEL.gz	GSM1017532_H5D3_TIO.CEL.gz	GSM1017533_H6D3_TIO.CEL.gz	GSM1017534_H7D3_TIO.CEL.gz	GSM1017535_H8D3_TIO.CEL.gz	GSM1017536_H9D3_TIO.CEL.gz	GSM1017537_H10D3_TIO.CEL.gz	GSM1017538_H11D3_TIO.CEL.gz	GSM1017539_H1D7_OS.CEL.gz	GSM1017540_H2D7_OS.CEL.gz	GSM1017541_H3D7_OS.CEL.gz	GSM1017542_H4D7_OS.CEL.gz	GSM1017543_H5D7_OS.CEL.gz	GSM1017544_H6D7_OS.CEL.gz	GSM1017545_H7D7_OS.CEL.gz	GSM1017546_H8D7_OS.CEL.gz	GSM1017547_H9D7_OS.CEL.gz	GSM1017548_H10D7_OS.CEL.gz	GSM1017549_H11D7_OS.CEL.gz	GSM1017550_H1D7_TIO.CEL.gz	GSM1017551_H2D7_TIO.CEL.gz	GSM1017552_H3D7_TIO.CEL.gz	GSM1017553_H4D7_TIO.CEL.gz	GSM1017554_H5D7_TIO.CEL.gz	GSM1017555_H6D7_TIO.CEL.gz	GSM1017556_H7D7_TIO.CEL.gz	GSM1017557_H8D7_TIO.CEL.gz	GSM1017558_H9D7_TIO.CEL.gz	GSM1017559_H10D7_TIO.CEL.gz	GSM1017560_H11D7_TIO.CEL.gz
7965410	4.61093068761536	7.03237706853077	4.46861927916183	5.19165030622365	4.28918735311241	5.84964794185192	5.32991290065618	4.07373887604245	4.76293405757654	5.69691675854131	4.40574630105328	4.36389947316096	5.21144476159538	3.17770842921982	4.09311117340321	4.75446473187	5.41480922645476	5.97233553001427	5.03884649675021	3.81012312638725	5.02737363268546	3.35652764521167	7.69969928113496	8.22469670559419	4.38716174189166	6.52365337422319	4.25606996881392	8.73209726343756	9.76855102396714	8.92277520716728	8.49827011699317	7.75205237405207	7.52161638923315	6.78310062155713	6.16138308862788	7.87415517052986	5.66230922311833	6.07235682541103	8.04943345864766	8.97224337697344	7.62532412509631	7.19278019086258	8.51462483575496	7.85462126941338
7967322	6.7518657881405	6.2977642020104	6.44238867970783	10.4433741744257	8.87917141808957	7.69262044988416	8.78122009546465	8.06744708446446	7.96452087008262	8.41927110642708	10.2779512295498	9.63527597670472	6.51089717342599	7.25046002354877	10.4817238844349	9.46227525355856	7.3238484268366	8.95009775797469	8.26584368408622	9.10497268350156	5.81127828171541	9.17479215942614	6.54710741418533	6.10593140449476	6.4267492486065	8.34735075706936	10.5186955169884	8.03974208079043	4.8815996448857	6.38281498670191	9.121890265866	5.70739672353123	6.63633286419622	6.77667394724535	5.98770044617869	4.5084110886775	6.37519775608365	9.99462434602057	7.62373155911942	5.33580795653674	6.77147251669848	6.77967267861886	5.91393759654692	4.63449100925576
7971077	3.25325119322334	5.72401231187768	2.35751751558452	3.15866498259665	3.51395760584355	3.41732634990034	2.86197297868528	2.91797350757735	2.6483903550423	4.52347289331178	3.09961078610978	3.49320324549425	3.47420023712885	2.69099626765985	2.94370659138784	2.86921347341159	2.50368043464432	3.16926528113509	3.62207827815353	2.36776624188028	3.47413352580597	2.81993438233864	7.26410178006383	7.49415623337457	3.20353707284872	5.17127342283266	5.12612494426966	7.55644426387457	7.70271459134059	8.6858415554499	7.77902881620538	6.72422431485686	7.01916151641583	5.95067478232852	6.50843602499909	4.77175246604796	3.65883087001461	6.23625553978941	6.81949840923716	7.46070979066696	8.06030107556105	5.98895275477316	7.55249023032041	7.61144009812383
8016646	6.80272733446175	8.51699279698556	5.43891233019404	5.57826335568478	6.56967793148696	7.28209631923084	6.19507554725168	5.21406324998392	5.94462547246961	8.0792615841636	5.38169436288522	6.04617066411737	7.16776252650574	4.38674646829687	5.7289055529696	5.97782057132513	6.19839002738183	7.39481408344413	7.14583436871775	5.73543218025993	7.12363678949027	5.08473060976773	8.97669699824333	10.2535508305133	6.45753772191849	7.84134602745201	7.41473919618092	9.54078531735647	10.336201850038	10.2735758349929	8.82951749861463	8.95093098981882	8.81456898177202	8.16008863153595	8.14674973070523	8.81026725982451	7.56525854733471	8.35643657624832	9.49080998393245	9.46077721605321	9.34409871912082	8.36480469572667	9.56733824395534	9.15599752255389
8043283	6.09682475270149	5.56432188017896	5.06397253233488	9.15149274878692	8.29133488765144	5.37605510348066	8.37573049640858	7.38971622462207	7.12848552897188	7.44780574298029	8.77325827330647	8.84320675230281	5.06385086865979	7.01734083937818	8.93781701245636	8.5351971306734	6.6746007043577	8.63943682155474	6.34160617858187	6.26944694667224	5.65188299288031	8.32908184543189	5.50270631304363	5.54029340850267	5.43947880092338	7.9088407222966	8.1469553600479	7.23970616317769	5.41013796057821	5.71852568445074	8.05319798949203	6.18174990131531	5.98326272212365	5.71125536066136	5.60424660933714	5.33180609574422	5.84434841876767	8.49008955328481	7.01948792544018	5.52991461067214	6.16856511422691	7.17464192417193	5.91218551789602	5.54574863912648
8046922	5.34114064691807	7.98353658108534	4.59102331290138	4.63073056765684	5.12715122040723	6.05249624350977	5.38286273916132	4.36807611978226	4.58288794818086	6.21200476028958	4.65052906170589	5.1072595101022	5.7093323157665	4.18790758104511	4.62737551078118	4.90453089595283	5.15586287104953	6.10852998731273	5.10632923508405	4.37283030812911	5.23972091401203	4.100357160425	7.82895132761826	9.08375611006143	5.58263307158652	7.05758972097472	6.04984594907391	8.76582702074181	9.81132509053658	9.42559347749973	8.38079253602654	7.73888781965383	8.214633597321	7.15979155392602	7.08748351435297	7.95578155232014	6.33692719350628	7.19954153421788	8.82047433385147	8.81973201002219	8.36826338195867	7.11821563519208	8.93469657534999	8.37313668800127
8054712	5.001054505042	4.34144777430762	4.27205285481247	7.31226195110938	7.62753090123317	8.13058179190648	6.71287359803923	7.0096619250366	5.7536419553632	6.03358537332439	5.64562425909753	5.70740646357952	5.90777030022902	5.14049803390798	7.12971383033722	7.59108312589617	7.10508436427592	7.46002291636202	6.33441595491516	8.70927621259966	4.34923525625713	7.48086048970331	3.6813443306065	3.95651897019092	4.97162971859646	4.61135885148244	7.48464199048919	5.27405107965212	3.57086024437683	4.40567317990341	5.72838464994128	4.32042658213422	4.54018998409674	3.94584572294656	4.39289701779711	3.53863883931543	3.84533941427711	6.28649874067736	5.79705882151358	3.60476623894244	7.05845560328944	4.9843529748924	3.91347908747095	3.55932693614971
8059905	5.08308836539058	7.82560452989732	4.02673568278496	4.44183089150225	5.53660958281773	6.51288242151197	5.44952998473331	4.68064461358826	5.32546106858101	7.58584533741632	4.76423110602582	4.55675410143802	6.42806906948443	3.38430488605986	4.4400229258105	4.48613934459285	5.59994268269968	6.35414834857422	5.57761287779117	4.93533866863926	6.22161058993924	3.90332884721512	8.35843743089969	9.46835153346196	5.51207135959687	7.33421667992598	5.71769644696217	9.54141397950416	9.39497226727137	9.3722268328875	8.80571476677508	8.40808704481202	7.99981916840104	7.00978416925446	7.71371162692549	8.21321131590491	5.74940278706842	7.01837227169448	8.85570970241831	8.94202751693475	8.46423399349733	7.82177195145996	9.14058182481581	8.4918330650651
8062927	8.75947531649192	5.99943836293627	6.98145146031154	11.7766635466889	11.3105539644129	9.14170304781222	10.3735715406647	10.6181208545367	8.98720898923077	9.8515520439226	11.1208345654135	10.9454190162749	7.60420184785839	7.32015552386762	11.9069722072105	9.94979718239512	6.88195055486596	10.4590345929699	10.9406734784772	11.324635187599	8.90060161552801	10.8394737503211	7.83312043928413	6.86306685142233	8.80103875222933	10.7540137259014	11.3794370680203	9.71270715617433	5.49573094470313	8.1379202347619	11.011742539627	8.3024186860636	7.41469139375566	8.83180655262002	6.92971713030499	5.63465241262061	9.65385122342448	11.6741589211752	8.86300658011976	5.19223455646936	7.7441877817192	9.24503260412952	7.50366146848889	6.19576291382925
8063115	8.21527767847899	7.02736813737036	5.7321684222927	6.47218649632004	7.67034229192415	5.99202614541938	8.09748780123692	10.2615367350581	7.68901658100566	6.49208517997876	7.76366017460624	7.18882266289658	6.80578519985104	8.91015676395632	6.71759049929558	6.81030848528834	4.95056303753406	8.42245815012144	8.19681185826557	6.72327652621789	6.31523640070683	9.05700817638347	10.5957531058037	9.73956754061135	10.4831356433795	11.0387038141811	10.5858813296186	10.3922190709245	10.7680105996445	11.5070919459034	8.98176593875855	9.55283635700489	10.9296106042389	10.0454295858962	10.877247303952	11.7894808437203	11.0745364529407	9.19396176736604	10.0800435227082	11.2032392579386	11.2998665400082	10.2007700839792	11.0606437876229	11.1945316536954
8066493	8.49477583083205	5.84393884300576	5.9303144666638	10.7798368543256	10.959467537599	8.92621002568161	10.8210760663904	9.50435150018262	9.3677908477747	9.20842042626537	9.96115440076242	10.4609031390386	7.58652057153343	6.29910318822459	11.015048566946	10.2770040570091	7.56263061492786	10.4045250350756	10.897790936253	10.0005498446708	8.88795600998463	9.83930927378318	6.9189328238979	5.46023552226803	7.84579566129655	9.38040314913349	10.9612964679548	7.81574358648958	5.56244353540427	7.1280450036396	11.1205946204208	7.93002139235491	6.78478475590491	7.97488624721024	5.5211348349838	4.4447928849973	7.97081437560465	11.4153754571727	6.91038531564583	5.8121283388159	6.12297110486585	8.89183338931751	7.38841315250932	4.88138148790851
